condition,mode,snr_db,noise_seed,metric,n_rows,n_records,n_patients,n_noise_bases,n_finite,n_null,n_positive_inf,n_negative_inf,n_anomalous,unit,min,p05,p25,median,p75,p95,max,mean,sd
S_03,S_03,10,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,10,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.5233069212094238,0.5383170025058471,0.5488554659099867,0.5558212493884984,0.5627876038629469,0.5726720650183005,0.5858260405595659,0.5558093328230906,0.01032045991491474
S_03,S_03,10,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,13.221067133197767,13.366172368523255,13.45723761019137,13.526103014970541,13.589654244649985,13.685374917986701,13.89500688423038,13.524831606570563,0.09684069122468852
S_03,S_03,10,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,3.221067075041883,3.366172303534526,3.4572375310443357,3.5261029599623703,3.5896541989049666,3.6853748726544255,3.8950068167970713,3.5248315481365444,0.09684069131173692
S_03,S_03,10,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000025180382,10.000000042995646,10.000000052453732,10.000000058421147,10.000000064832541,10.000000073019189,10.000000085530736,10.000000058434011,9.074334007279187e-09
S_03,S_03,10,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_03,S_03,10,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.523686806444641,0.5393382460347842,0.5488968630467802,0.5559934370248032,0.5624437089808835,0.571982009390463,0.5921514616466871,0.5557534029888528,0.009898647878926666
S_04,S_04,0,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.748571935172395,2.877394617916611,2.9532239571385936,3.0048864304811973,3.0613197757614845,3.136757507416342,3.278500487380443,3.0067095715717653,0.07845028110591376
S_04,S_04,0,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7485719271049613,2.8773946127160186,2.9532239479411446,3.0048864291646735,3.0613197765691997,3.1367575110808925,3.278500475639442,3.0067095714691483,0.07845028087228824
S_04,S_04,0,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.8330479439292727e-08,-8.618344554167336e-09,-3.5863976157462288e-09,3.558416567940344e-11,3.751048451316932e-09,9.09956113103021e-09,1.9510689848945745e-08,1.0258201241130136e-10,5.421612073630575e-09
S_04,S_04,0,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,0,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.4689415292790411,0.48446308270683075,0.4933865804676368,0.4993772143479773,0.5058403728774671,0.514349609140449,0.5299442241581663,0.4995055412732504,0.009041756641093976
S_04,S_04,0,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7646492616198843,2.8737636880311914,2.949732214850064,3.0030374194230323,3.05883481658167,3.1375328236468616,3.275631620818003,3.0040238095648153,0.08057435712007503
S_04,S_04,0,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.764649257193722,2.8737636899441874,2.9497322149081153,3.0030374138334786,3.058834822776115,3.137532824836173,3.275631620209858,3.004023809494553,0.0805743570526634
S_04,S_04,0,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.704489061149494e-08,-8.862928979197318e-09,-3.6890493103193354e-09,2.3259723141762365e-10,3.783838719215557e-09,8.983737350403948e-09,1.95212096972311e-08,7.022813394130765e-11,5.4236080481849385e-09
S_04,S_04,0,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,0,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.47090408733857614,0.48403221430861715,0.4929784312151219,0.49916420454308563,0.5055570671803201,0.5144364087183894,0.5296331224701057,0.49919147791909113,0.009287517130574277
S_04,S_04,0,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.741372617065119,2.8700848044650993,2.9486043428534763,3.0038843133809596,3.058823256350343,3.139029890402393,3.2735430027346686,3.0036915293051187,0.08101756980607844
S_04,S_04,0,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7413726190850882,2.870084806512972,2.948604340371144,3.003884316240913,3.058823255691151,3.13902989180215,3.2735429999951053,3.0036915291469857,0.08101756973174942
S_04,S_04,0,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.6075399649825216e-08,-9.087590663930447e-09,-3.707941570273603e-09,2.0008878819426551e-10,4.043718462007078e-09,8.731853329080904e-09,1.7884392085358868e-08,1.5809917728692883e-10,5.5002900223347925e-09
S_04,S_04,0,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,0,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.4680605944650282,0.4835942904438179,0.4928467899997768,0.4992614927533161,0.5055555674400355,0.5146038208425017,0.5294076308691695,0.4991521916051948,0.009342232979558296
S_04,S_04,0,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7469868099555055,2.872838061281219,2.9486637265990217,3.004425814833169,3.059680129639645,3.140145624164402,3.2832129261469527,3.0052768109924077,0.08135524733683247
S_04,S_04,0,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.746986801402784,2.872838065180629,2.948663733074178,3.0044258147903196,3.0596801223677046,3.1401456238632623,3.2832129222823174,3.005276811018268,0.08135524740845829
S_04,S_04,0,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-2.1240011640188594e-08,-9.110649686467173e-09,-3.786696386420964e-09,-1.1821666304451374e-10,3.856092401074716e-09,9.515174358779763e-09,2.2153436008650678e-08,-2.5894235831134374e-11,5.635010974484798e-09
S_04,S_04,0,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,0,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.46874775805942215,0.48392171235290404,0.49285410747332026,0.49932415302786737,0.5056536748192249,0.5147291513137752,0.5304539756872768,0.4993342799948561,0.00937348678817964
S_04,S_04,0,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7481735624535557,2.870354421789461,2.9491418892604027,3.0025643802929736,3.0607129402905366,3.1383043711349505,3.2650372449123677,3.004257562839415,0.08077367436648115
S_04,S_04,0,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7481735683256163,2.8703544142609747,2.949141888571143,3.002564369054636,3.060712934260703,3.138304381882567,3.2650372495913227,3.004257562829726,0.08077367443116898
S_04,S_04,0,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.7849124292591785e-08,-8.937003456177796e-09,-3.933763437116128e-09,-1.6141588164695483e-10,3.8674058909022585e-09,9.094668470989782e-09,2.057646456006167e-08,9.654635327563992e-12,5.4967109519644555e-09
S_04,S_04,0,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,0,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.4688926213198465,0.48362640959142933,0.4929098798057333,0.499109039808649,0.5057709628837889,0.5145221938198882,0.5284845306333094,0.49921799274516,0.009312105127921471
S_04,S_04,0,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7566623951006504,2.876555854308606,2.949294634402311,3.0037789683299057,3.055348992860932,3.131498728066321,3.292079431657232,3.003689837243502,0.07775355134465398
S_04,S_04,0,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7566623947284974,2.8765558569019443,2.949294628502136,3.003778969143731,3.0553489925578754,3.131498720303288,3.2920794409667407,3.0036898374699055,0.07775355118827343
S_04,S_04,0,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-2.0532243492708004e-08,-9.190002843798604e-09,-4.169048852113421e-09,-1.634566396481246e-10,3.599687612294808e-09,9.101504009789377e-09,1.5745158900318553e-08,-2.264374780743767e-10,5.61453548708376e-09
S_04,S_04,0,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,0,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.4699301783036634,0.4843632295056824,0.49292796450923426,0.49924960207393965,0.5051608701644501,0.5137613308540309,0.5314114765032473,0.4991588922342591,0.00896241908235948
S_04,S_04,5,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,7.748571794940078,7.877394517622674,7.953223841350038,8.004886314195648,8.061319671121138,8.136757409403343,8.278500370933953,8.006709459792589,0.07845028100165571
S_04,S_04,5,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7485719136419813,2.877394623572515,2.953223950367367,3.0048864227271,3.061319780997115,3.1367575195280537,3.2785004838609026,3.006709571734887,0.07845028069373959
S_04,S_04,5,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999858427094,4.9999998762494,4.999999883068354,4.999999888158779,4.9999998929451905,4.999999899772326,4.9999999150499566,4.999999888057671,7.216917518569122e-09
S_04,S_04,5,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,5,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.46894152763277797,0.4844630839955475,0.4933865807506613,0.49937721360591536,0.5058403733812943,0.5143496100850656,0.5299442250480108,0.4995055413042451,0.009041756620190394
S_04,S_04,5,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,7.764649138345988,7.873763577701089,7.94973210373166,8.00303729729917,8.058834707642557,8.13753271202255,8.275631498382836,8.004023697395265,0.08057435680976376
S_04,S_04,5,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.764649251412342,2.873763693627683,2.9497322173720772,3.003037415279144,3.058834821674798,3.1375328236945523,3.2756316161784085,3.0040238095210703,0.08057435670313673
S_04,S_04,5,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999865554746,4.999999875752576,4.999999883072764,4.999999887757241,4.999999892673904,4.999999899804089,4.999999909609438,4.999999887874163,7.179731025112224e-09
S_04,S_04,5,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,5,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.47090408663423733,0.4840322147462093,0.49297843150278253,0.4991642047097996,0.5055570670549336,0.5144364085907474,0.5296331220334757,0.4991914779228859,0.009287517091881378
S_04,S_04,5,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,7.741372515999679,7.870084696801933,7.948604223611064,8.003884196826233,8.0588231458688,8.139029786294952,8.273542862179436,8.003691417311156,0.08101756982848922
S_04,S_04,5,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7413726167918178,2.8700848073100307,2.9486043369442463,3.0038843128211,3.058823251518447,3.1390298944948554,3.2735429824764988,3.003691528980171,0.08101756979226017
S_04,S_04,5,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999861990822,4.999999876458429,4.999999883501996,4.999999888449665,4.999999893263355,4.9999998998962525,4.999999909999878,4.999999888330956,7.1731587129259826e-09
S_04,S_04,5,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,5,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.4680605941841402,0.483594290538574,0.4928467895995965,0.4992614923590335,0.5055555669649671,0.5146038211434689,0.5294076289708902,0.4991521915858325,0.009342232986011332
S_04,S_04,5,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,7.7469866961673475,7.8728379587929815,7.948663611585587,8.004425697646962,8.059680021317243,8.140145512106676,8.283212822019527,8.005276698944852,0.08135524753394979
S_04,S_04,5,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7469868074261825,2.87283805872598,2.9486637259457433,3.004425812503587,3.0596801309683097,3.1401456207694123,3.283212926524526,3.0052768107895687,0.08135524731760313
S_04,S_04,5,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.99999986502012,4.999999876515581,4.9999998833100445,4.999999888135896,4.999999892863456,4.999999899752674,4.999999915700788,4.999999888155254,7.134813806460555e-09
S_04,S_04,5,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,5,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.4687477587962366,0.48392171158588865,0.4928541066408965,0.49932415276424297,0.5056536757982073,0.5147291509680821,0.5304539761459315,0.4993342799686898,0.009373486777776477
S_04,S_04,5,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,7.748173458483887,7.870354324586229,7.949141788233905,8.002564270291476,8.060712816344692,8.1383042594842,8.265037135098922,8.004257450998484,0.08077367434201684
S_04,S_04,5,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.748173569316857,2.8703544276877517,2.9491419005668984,3.0025643739306114,3.060712926847442,3.1383043819313845,3.26503724884813,3.0042575629119836,0.08077367447200832
S_04,S_04,5,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.99999986162225,4.999999875861546,4.999999882982518,4.999999888143861,4.999999893063033,4.999999900575711,4.999999908779504,4.999999888086474,7.352112154626386e-09
S_04,S_04,5,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,5,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.4688926214410673,0.48362641118785943,0.49290988120638163,0.4991090403710141,0.5057709620401515,0.51452219382537,0.5284845305526206,0.49921799275455486,0.009312105132884583
S_04,S_04,5,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,7.756662269287134,7.876555740067799,7.949294524333457,8.003778843572569,8.055348879506308,8.131498619091447,8.292079325017248,8.00368972578867,0.07775355080366408
S_04,S_04,5,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7566623900969773,2.876555849803719,2.9492946300094673,3.0037789583807797,3.055348994195781,3.1314987234699387,3.2920794400133913,3.0036898377546946,0.07775355098595597
S_04,S_04,5,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.9999998634989264,4.999999876014094,4.999999883137123,4.999999888145064,4.9999998928501945,4.999999900086308,4.999999910632314,4.9999998880339485,7.246314394207552e-09
S_04,S_04,5,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,5,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.46993017773837203,0.48436322866290404,0.49292796468522226,0.4992496008329421,0.5051608703510735,0.5137613312085746,0.5314114764003842,0.49915889226751803,0.008962419058633037
S_04,S_04,10,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,12.748571964860924,12.877394663734036,12.953224012446197,13.00488648005414,13.061319822119959,13.13675756077947,13.27850052880413,13.00670962995732,0.07845028054528633
S_04,S_04,10,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7485719149386147,2.877394606220946,2.9532239485970995,3.0048864197966316,3.061319760361645,3.136757511768773,3.2785004659009447,3.0067095714918657,0.07845028047091432
S_04,S_04,10,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000030198255,10.000000043078932,10.000000052777242,10.000000058824575,10.000000064606452,10.00000007274011,10.00000008660362,10.000000058465451,8.865008328995911e-09
S_04,S_04,10,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,10,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.46894152779133125,0.48446308193582566,0.4933865805441562,0.49937721326811524,0.5058403710333,0.5143496092173683,0.5299442231041266,0.4995055412766994,0.009041756595459643
S_04,S_04,10,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,12.764649325854343,12.87376374865934,12.949732241332622,13.003037472725183,13.058834892403482,13.137532881126887,13.275631665138803,13.004023867977537,0.08057435676080212
S_04,S_04,10,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7646492646172898,2.873763697167932,2.9497321939991643,3.003037414229596,3.058834833969539,3.137532820515817,3.2756316129165794,3.004023809519822,0.08057435697250996
S_04,S_04,10,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000026667049,10.000000043248404,10.000000051953364,10.000000058394106,10.000000064571637,10.000000073825397,10.000000092009959,10.00000005845771,9.253957597450518e-09
S_04,S_04,10,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,10,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.47090408824298063,0.48403221516680955,0.49297842877409215,0.49916420458876565,0.5055570684546806,0.5144364082353641,0.5296331216802,0.4991914779221728,0.009287517121820991
S_04,S_04,10,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,12.741372674883939,12.87008486248491,12.948604394877682,13.00388437570797,13.058823326130419,13.139029937218508,13.273543070055362,13.003691587248367,0.08101757018807798
S_04,S_04,10,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.74137261475268,2.8700848013620406,2.948604334168569,3.0038843059656286,3.0588232641553,3.13902987980079,3.2735430100898695,3.003691528800292,0.081017570260012
S_04,S_04,10,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.0000000282232,10.000000042934545,10.000000052212597,10.000000058736955,10.000000064811946,10.000000072955542,10.000000089438004,10.000000058448071,9.14875385587098e-09
S_04,S_04,10,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,10,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.46806059393437943,0.48359428983132463,0.4928467892754626,0.4992614915686081,0.5055555684036728,0.5146038195011479,0.5294076319630169,0.4991521915640857,0.009342233039830011
S_04,S_04,10,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,12.746986854473342,12.872838132747635,12.948663792129855,13.004425856417473,13.05968016939165,13.140145691576004,13.283212969801086,13.005276869375368,0.08135524692114991
S_04,S_04,10,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7469867990697256,2.8728380778375757,2.948663737576724,3.004425812225144,3.0596801161477516,3.140145628828791,3.283212913228317,3.005276811233711,0.08135524736453409
S_04,S_04,10,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.00000002839782,10.000000043562121,10.000000051820361,10.000000058179209,10.000000064169882,10.000000073202132,10.00000008695747,10.000000058141653,8.966704398449384e-09
S_04,S_04,10,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,10,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.46874775777402994,0.4839217138569458,0.49285410799910145,0.4993241527321418,0.5056536741112182,0.5147291518686299,0.5304539747083857,0.4993342800197793,0.009373486783994231
S_04,S_04,10,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,12.74817361174377,12.87035451265147,12.94914194945499,13.002564437403102,13.060712999873708,13.138304425241234,13.26503730174424,13.004257621619779,0.08077367424468483
S_04,S_04,10,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7481735659935964,2.870354439244038,2.94914188624845,3.002564373906954,3.0607129368891988,3.1383043756463276,3.265037246144452,3.0042575630123616,0.08077367430830651
S_04,S_04,10,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000026860318,10.000000044023668,10.000000052725278,10.000000058567942,10.000000064508157,10.000000073329252,10.000000090879062,10.000000058607414,8.970204202201612e-09
S_04,S_04,10,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,10,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.46889262103465906,0.4836264125618785,0.49290987953452536,0.4991090403682983,0.5057709631829101,0.5145221931227776,0.5284845302590812,0.49921799276648976,0.009312105112240043
S_04,S_04,10,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,12.756662438900936,12.87655590681134,12.94929469594389,13.003779016574724,13.055349049164708,13.131498784422009,13.292079497175289,13.003689895959626,0.07775355095491912
S_04,S_04,10,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,2.7566623869904596,2.8765558603982373,2.9492946329036034,3.003778961143791,3.0553489996637815,3.131498720873652,3.292079433569749,3.003689837398789,0.07775355088114369
S_04,S_04,10,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.00000002759979,10.00000004381134,10.000000052658073,10.000000058628853,10.00000006445155,10.000000073153837,10.000000088129088,10.00000005856083,8.917070322881499e-09
S_04,S_04,10,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_04,S_04,10,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.4699301773592119,0.48436322992080094,0.4929279650231267,0.49924960115152506,0.5051608709740931,0.5137613309179057,0.5314114757051378,0.4991588922266894,0.008962419047421344
